"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket","hoa.fee"
"1","111-York-St,-Lancaster,-SC-29720","111 York St, Lancaster, SC 29720","111 York St",NA,"Lancaster","SC","29720","Lancaster",34.7192,-80.7748,"Single Family",NA,3,2,2161,12632,1940,"Inactive",250000,"2024-05-21T00:00:00.000Z","2024-05-23T00:00:00.000Z",2,NA
"1","5260-Admirals-Lndg,-Lancaster,-SC-29720","5260 Admirals Lndg, Lancaster, SC 29720","5260 Admirals Lndg",NA,"Lancaster","SC","29720","Lancaster",34.6381,-80.8872,"Single Family",NA,3,2,2097,17424,2018,"Inactive",420000,"2024-01-03T00:00:00.000Z","2024-05-22T00:00:00.000Z",140,NA
"1","4228-Flint-Dr,-Lancaster,-SC-29720","4228 Flint Dr, Lancaster, SC 29720","4228 Flint Dr",NA,"Lancaster","SC","29720","Lancaster",34.7743,-80.7925,"Single Family",NA,4,3,2579,43560,2006,"Inactive",449000,"2024-04-17T00:00:00.000Z","2024-05-22T00:00:00.000Z",35,NA
"1","6890-Spring-Peeper-Ln,-Lancaster,-SC-29720","6890 Spring Peeper Ln, Lancaster, SC 29720","6890 Spring Peeper Ln",NA,"Lancaster","SC","29720","Lancaster",34.9262,-80.7847,"Single Family",NA,4,2.5,2305,5663,2021,"Inactive",445000,"2024-05-03T00:00:00.000Z","2024-05-22T00:00:00.000Z",19,NA
"1","7051-Chrysanthemum-Rd,-Lancaster,-SC-29720","7051 Chrysanthemum Rd, Lancaster, SC 29720","7051 Chrysanthemum Rd",NA,"Lancaster","SC","29720","Lancaster",34.9241,-80.7901,"Single Family",NA,3,2,1912,6761,2018,"Inactive",465000,"2024-04-01T00:00:00.000Z","2024-05-21T00:00:00.000Z",50,NA
"1","1813-Starmount-Cir,-Lancaster,-SC-29720","1813 Starmount Cir, Lancaster, SC 29720","1813 Starmount Cir",NA,"Lancaster","SC","29720","Lancaster",34.6737,-80.797,"Single Family",NA,3,2,1651,102366,1976,"Inactive",337000,"2024-04-10T00:00:00.000Z","2024-05-21T00:00:00.000Z",41,NA
"1","2354-Ellison-Cir,-Lancaster,-SC-29720","2354 Ellison Cir, Lancaster, SC 29720","2354 Ellison Cir",NA,"Lancaster","SC","29720","Lancaster",34.6659,-80.7657,"Single Family",NA,3,2,1128,16988,1985,"Inactive",245000,"2024-05-15T00:00:00.000Z","2024-05-21T00:00:00.000Z",6,NA
"1","5092-Lassen-Volcanic-Trl,-Lancaster,-SC-29720","5092 Lassen Volcanic Trl, Lancaster, SC 29720","5092 Lassen Volcanic Trl",NA,"Lancaster","SC","29720","Lancaster",34.8885,-80.8489,"Single Family",NA,2,2,1715,7841,2020,"Inactive",489900,"2024-04-18T00:00:00.000Z","2024-05-18T00:00:00.000Z",30,NA
"1","10066-Jack-Nicklaus-Dr,-Lancaster,-SC-29720","10066 Jack Nicklaus Dr, Lancaster, SC 29720","10066 Jack Nicklaus Dr",NA,"Lancaster","SC","29720","Lancaster",34.6395,-80.8775,"Single Family",NA,3,2.5,2333,7405,2023,"Inactive",396500,"2024-01-15T00:00:00.000Z","2024-05-17T00:00:00.000Z",123,NA
"1","3028-Oliver-Stanley-Trl,-Lancaster,-SC-29720","3028 Oliver Stanley Trl, Lancaster, SC 29720","3028 Oliver Stanley Trl",NA,"Lancaster","SC","29720","Lancaster",34.8922,-80.8481,"Single Family",NA,3,2.5,2232,10454,2019,"Inactive",539900,"2024-05-08T00:00:00.000Z","2024-05-17T00:00:00.000Z",9,NA
"1","335-Lambert-Dr,-Lancaster,-SC-29720","335 Lambert Dr, Lancaster, SC 29720","335 Lambert Dr",NA,"Lancaster","SC","29720","Lancaster",34.9222,-80.8292,"Manufactured",NA,4,2,1439,43560,1997,"Inactive",239000,"2024-05-10T00:00:00.000Z","2024-05-17T00:00:00.000Z",7,NA
"1","2041-Gunnars-Ridge-Rd,-Lancaster,-SC-29720","2041 Gunnars Ridge Rd, Lancaster, SC 29720","2041 Gunnars Ridge Rd",NA,"Lancaster","SC","29720","Lancaster",34.71,-80.7238,"Single Family",NA,4,2.5,1499,13068,2016,"Inactive",291000,"2024-05-14T00:00:00.000Z","2024-05-17T00:00:00.000Z",3,NA
"1","6483-Kinder-Ln,-Lancaster,-SC-29720","6483 Kinder Ln, Lancaster, SC 29720","6483 Kinder Ln",NA,"Lancaster","SC","29720","Lancaster",34.9276,-80.797,"Townhouse",NA,3,2.5,2252,NA,2022,"Inactive",372000,"2024-05-08T00:00:00.000Z","2024-05-16T00:00:00.000Z",8,NA
"1","3012-Laurens-Ct,-Lancaster,-SC-29720","3012 Laurens Ct, Lancaster, SC 29720","3012 Laurens Ct",NA,"Lancaster","SC","29720","Lancaster",34.6708,-80.7381,"Single Family",NA,3,2,1879,18295,2023,"Inactive",354900,"2023-10-27T00:00:00.000Z","2024-05-15T00:00:00.000Z",201,NA
"1","1676-Franandel-Dr,-Lancaster,-SC-29720","1676 Franandel Dr, Lancaster, SC 29720","1676 Franandel Dr",NA,"Lancaster","SC","29720","Lancaster",34.6949,-80.7629,"Single Family",NA,3,2,1361,13939,1945,"Inactive",254900,"2023-12-22T00:00:00.000Z","2024-05-15T00:00:00.000Z",145,NA
"1","266-Saddle-Rd,-Lancaster,-SC-29720","266 Saddle Rd, Lancaster, SC 29720","266 Saddle Rd",NA,"Lancaster","SC","29720","Lancaster",34.9253,-80.8343,"Single Family",NA,3,2,2212,137127,1975,"Inactive",550000,"2024-03-01T00:00:00.000Z","2024-05-15T00:00:00.000Z",75,NA
"1","1791-Craig-Farm-Rd,-Lancaster,-SC-29720","1791 Craig Farm Rd, Lancaster, SC 29720","1791 Craig Farm Rd",NA,"Lancaster","SC","29720","Lancaster",34.7557,-80.7683,"Single Family",NA,3,2,1353,65340,1956,"Inactive",289000,"2024-03-17T00:00:00.000Z","2024-05-15T00:00:00.000Z",59,NA
"1","6046-Varesk-Ln,-Lancaster,-SC-29720","6046 Varesk Ln, Lancaster, SC 29720","6046 Varesk Ln",NA,"Lancaster","SC","29720","Lancaster",34.9254,-80.7904,"Single Family",NA,5,4,2810,6752,2018,"Inactive",559000,"2024-03-26T00:00:00.000Z","2024-05-15T00:00:00.000Z",50,NA
"1","2450-Heron-Cir,-Unit-400,-Lancaster,-SC-29720","2450 Heron Cir, Unit 400, Lancaster, SC 29720","2450 Heron Cir","Unit 400","Lancaster","SC","29720","Lancaster",34.6334,-80.8815,"Single Family",NA,4,4,3012,6534,2024,"Inactive",499900,"2024-04-02T00:00:00.000Z","2024-05-15T00:00:00.000Z",43,NA
"1","1291-Springdale-Rd,-Lancaster,-SC-29720","1291 Springdale Rd, Lancaster, SC 29720","1291 Springdale Rd",NA,"Lancaster","SC","29720","Lancaster",34.7082,-80.7843,"Single Family",NA,3,2,1718,10454,1930,"Inactive",265000,"2024-03-14T00:00:00.000Z","2024-05-14T00:00:00.000Z",61,NA
"1","267-Marie-Dr,-Lancaster,-SC-29720","267 Marie Dr, Lancaster, SC 29720","267 Marie Dr",NA,"Lancaster","SC","29720","Lancaster",34.6819,-80.7361,"Manufactured",NA,3,2,1280,43560,1997,"Inactive",135000,"2024-04-26T00:00:00.000Z","2024-05-14T00:00:00.000Z",18,NA
"1","4271-Merrivale-Dr,-Lancaster,-SC-29720","4271 Merrivale Dr, Lancaster, SC 29720","4271 Merrivale Dr",NA,"Lancaster","SC","29720","Lancaster",34.9268,-80.794,"Single Family",NA,3,2,1597,6534,2021,"Inactive",425000,"2024-05-08T00:00:00.000Z","2024-05-14T00:00:00.000Z",6,NA
"1","5577-Soft-Shell-Dr,-Unit-WCE393,-Lancaster,-SC-29720","5577 Soft Shell Dr, Unit WCE393, Lancaster, SC 29720","5577 Soft Shell Dr","Unit WCE393","Lancaster","SC","29720","Lancaster",34.935,-80.7867,"Single Family",NA,4,2.5,2654,6970,2024,"Inactive",524999,"2024-04-28T00:00:00.000Z","2024-05-13T00:00:00.000Z",15,NA
"1","1530-University-Park-Dr,-Lancaster,-SC-29720","1530 University Park Dr, Lancaster, SC 29720","1530 University Park Dr",NA,"Lancaster","SC","29720","Lancaster",34.7469,-80.8133,"Single Family",NA,3,2,1311,19602,2024,"Inactive",275000,"2023-11-02T00:00:00.000Z","2024-05-11T00:00:00.000Z",191,NA
"1","802-Chesterfield-Ave,-Lancaster,-SC-29720","802 Chesterfield Ave, Lancaster, SC 29720","802 Chesterfield Ave",NA,"Lancaster","SC","29720","Lancaster",34.7166,-80.756,"Single Family",NA,3,1,1158,12197,1955,"Inactive",179900,"2024-03-08T00:00:00.000Z","2024-05-11T00:00:00.000Z",64,NA
"1","1659-Evans-Dr,-Lancaster,-SC-29720","1659 Evans Dr, Lancaster, SC 29720","1659 Evans Dr",NA,"Lancaster","SC","29720","Lancaster",34.6877,-80.7592,"Single Family",NA,3,2,1342,38333,2022,"Inactive",275000,"2024-03-10T00:00:00.000Z","2024-05-11T00:00:00.000Z",62,NA
"1","5053-Fenwick-Ct,-Lancaster,-SC-29720","5053 Fenwick Ct, Lancaster, SC 29720","5053 Fenwick Ct",NA,"Lancaster","SC","29720","Lancaster",34.9184,-80.8004,"Single Family",NA,4,3,2481,5663,2017,"Inactive",498900,"2024-04-26T00:00:00.000Z","2024-05-11T00:00:00.000Z",15,NA
"1","5032-Fenwick-Ct,-Indian-Land,-SC-29720","5032 Fenwick Ct, Indian Land, SC 29720","5032 Fenwick Ct",NA,"Indian Land","SC","29720","Lancaster",34.9178,-80.8011,"Single Family",NA,4,3,2202,5663,2016,"Inactive",474000,"2024-05-09T00:00:00.000Z","2024-05-11T00:00:00.000Z",2,NA
"1","79007-Ridgehaven-Rd,-Lancaster,-SC-29720","79007 Ridgehaven Rd, Lancaster, SC 29720","79007 Ridgehaven Rd",NA,"Lancaster","SC","29720","Lancaster",34.9363,-80.7911,"Single Family",NA,5,3,3268,9583,2014,"Inactive",575000,"2024-03-29T00:00:00.000Z","2024-05-10T00:00:00.000Z",42,NA
"1","2232-Powell-Ave,-Lancaster,-SC-29720","2232 Powell Ave, Lancaster, SC 29720","2232 Powell Ave",NA,"Lancaster","SC","29720","Lancaster",34.6684,-80.7685,"Single Family",NA,3,1,1385,23087,1984,"Inactive",144900,"2024-05-07T00:00:00.000Z","2024-05-10T00:00:00.000Z",3,NA
"1","Unk-Springdale-Rd,-Lancaster,-SC-29720","Unk Springdale Rd, Lancaster, SC 29720","Unk Springdale Rd",NA,"Lancaster","SC","29720","Lancaster",34.6968,-80.7881,"Land",NA,NA,NA,NA,11326,NA,"Inactive",15000,"2023-11-08T00:00:00.000Z","2024-05-09T00:00:00.000Z",183,NA
"1","Diamond-Cir,-Lancaster,-SC-29720","Diamond Cir, Lancaster, SC 29720","Diamond Cir",NA,"Lancaster","SC","29720","Lancaster",34.7189,-80.7133,"Land",NA,NA,NA,NA,20691,NA,"Inactive",30000,"2023-11-08T00:00:00.000Z","2024-05-09T00:00:00.000Z",183,NA
"1","426-Riley-Cir,-Lancaster,-SC-29720","426 Riley Cir, Lancaster, SC 29720","426 Riley Cir",NA,"Lancaster","SC","29720","Lancaster",34.7276,-80.7692,"Land",NA,NA,NA,NA,12632,NA,"Inactive",25000,"2023-11-08T00:00:00.000Z","2024-05-09T00:00:00.000Z",183,NA
"1","3021-Laurens-Ct,-Lancaster,-SC-29720","3021 Laurens Ct, Lancaster, SC 29720","3021 Laurens Ct",NA,"Lancaster","SC","29720","Lancaster",34.6701,-80.7378,"Single Family",NA,3,2,1873,17424,2023,"Inactive",354900,"2023-10-29T00:00:00.000Z","2024-05-08T00:00:00.000Z",192,NA
"1","2225-Country-Club-Dr,-Lancaster,-SC-29720","2225 Country Club Dr, Lancaster, SC 29720","2225 Country Club Dr",NA,"Lancaster","SC","29720","Lancaster",34.6709,-80.7715,"Single Family",NA,3,2,1483,20038,2023,"Inactive",297900,"2023-10-30T00:00:00.000Z","2024-05-08T00:00:00.000Z",191,NA
"1","3037-Laurens-Ct,-Lancaster,-SC-29720","3037 Laurens Ct, Lancaster, SC 29720","3037 Laurens Ct",NA,"Lancaster","SC","29720","Lancaster",34.6697,-80.7382,"Single Family",NA,4,2,1861,17424,2023,"Inactive",364900,"2023-10-31T00:00:00.000Z","2024-05-08T00:00:00.000Z",190,NA
"1","30108-Turtle-Point-Ct,-Lancaster,-SC-29720","30108 Turtle Point Ct, Lancaster, SC 29720","30108 Turtle Point Ct",NA,"Lancaster","SC","29720","Lancaster",34.6305,-80.8756,"Single Family",NA,3,3,1782,5663,2014,"Inactive",300000,"2023-12-05T00:00:00.000Z","2024-05-08T00:00:00.000Z",155,NA
"1","3675-Cimmeron-Rd,-Lancaster,-SC-29720","3675 Cimmeron Rd, Lancaster, SC 29720","3675 Cimmeron Rd",NA,"Lancaster","SC","29720","Lancaster",34.7237,-80.6393,"Land",NA,NA,NA,NA,440392,NA,"Inactive",350000,"2024-01-24T00:00:00.000Z","2024-05-08T00:00:00.000Z",105,NA
"1","2614-Cane-Mill-Rd,-Lancaster,-SC-29720","2614 Cane Mill Rd, Lancaster, SC 29720","2614 Cane Mill Rd",NA,"Lancaster","SC","29720","Lancaster",34.669,-80.735,"Single Family",NA,3,2,1366,14810,1990,"Inactive",259900,"2024-02-21T00:00:00.000Z","2024-05-08T00:00:00.000Z",77,NA
"1","60127-Blue-Bird-Ln,-Unit-665,-Lancaster,-SC-29720","60127 Blue Bird Ln, Unit 665, Lancaster, SC 29720","60127 Blue Bird Ln","Unit 665","Lancaster","SC","29720","Lancaster",34.6326,-80.8742,"Single Family",NA,3,2.5,1899,3485,2023,"Inactive",346500,"2024-03-29T00:00:00.000Z","2024-05-08T00:00:00.000Z",40,NA
"1","2017-Garland-Trail-Ln,-Lancaster,-SC-29720","2017 Garland Trail Ln, Lancaster, SC 29720","2017 Garland Trail Ln",NA,"Lancaster","SC","29720","Lancaster",34.7152,-80.8129,"Multi-Family",NA,6,2,1852,14810,1971,"Inactive",380000,"2024-04-09T00:00:00.000Z","2024-05-08T00:00:00.000Z",29,NA
"1","9422-Tradewinds-Ct,-Lancaster,-SC-29720","9422 Tradewinds Ct, Lancaster, SC 29720","9422 Tradewinds Ct",NA,"Lancaster","SC","29720","Lancaster",34.6373,-80.8888,"Land",NA,3,2,2071,15987,2023,"Inactive",79000,"2024-04-19T00:00:00.000Z","2024-05-08T00:00:00.000Z",19,NA
"1","21011-Timber-Tide-Aly,-Lancaster,-SC-29720","21011 Timber Tide Aly, Lancaster, SC 29720","21011 Timber Tide Aly",NA,"Lancaster","SC","29720","Lancaster",34.6335,-80.8891,"Land",NA,NA,NA,NA,15987,NA,"Inactive",68000,"2024-04-19T00:00:00.000Z","2024-05-08T00:00:00.000Z",19,NA
"1","6515-Gopher-Rd,-Lancaster,-SC-29720","6515 Gopher Rd, Lancaster, SC 29720","6515 Gopher Rd",NA,"Lancaster","SC","29720","Lancaster",34.9324,-80.7844,"Single Family",NA,4,2.5,2299,7405,2023,"Inactive",455000,"2024-04-20T00:00:00.000Z","2024-05-08T00:00:00.000Z",18,NA
"1","5046-Sea-Cliff-Ln,-Lancaster,-SC-29720","5046 Sea Cliff Ln, Lancaster, SC 29720","5046 Sea Cliff Ln",NA,"Lancaster","SC","29720","Lancaster",34.9263,-80.7907,"Single Family",NA,5,4,3204,7405,2018,"Inactive",585000,"2024-04-23T00:00:00.000Z","2024-05-08T00:00:00.000Z",15,NA
"1","3704-Helms-Rd,-Lancaster,-SC-29720","3704 Helms Rd, Lancaster, SC 29720","3704 Helms Rd",NA,"Lancaster","SC","29720","Lancaster",34.8159,-80.7031,"Single Family",NA,2,1,1394,194713,1942,"Inactive",200000,"2024-01-31T00:00:00.000Z","2024-05-07T00:00:00.000Z",97,NA
"1","3383-Sherman-Dr,-Lancaster,-SC-29720","3383 Sherman Dr, Lancaster, SC 29720","3383 Sherman Dr",NA,"Lancaster","SC","29720","Lancaster",34.8204,-80.8744,"Land",NA,NA,NA,NA,36155,NA,"Inactive",75000,"2024-03-12T00:00:00.000Z","2024-05-07T00:00:00.000Z",56,NA
"1","108-Marion-St,-Lancaster,-SC-29720","108 Marion St, Lancaster, SC 29720","108 Marion St",NA,"Lancaster","SC","29720","Lancaster",34.718,-80.7566,"Single Family",NA,3,2,1197,8712,2024,"Inactive",239900,"2023-11-15T00:00:00.000Z","2024-05-05T00:00:00.000Z",172,NA
"1","1010-Old-Thompson-Ave,-Lancaster,-SC-29720","1010 Old Thompson Ave, Lancaster, SC 29720","1010 Old Thompson Ave",NA,"Lancaster","SC","29720","Lancaster",34.6945,-80.8249,"Single Family",NA,3,2,1687,27878,1948,"Inactive",275000,"2024-01-06T00:00:00.000Z","2024-05-05T00:00:00.000Z",120,NA
"1","6515-Gopher-Rd,-Indian-Land,-SC-29720","6515 Gopher Rd, Indian Land, SC 29720","6515 Gopher Rd",NA,"Indian Land","SC","29720","Lancaster",34.9324,-80.7844,"Single Family",NA,4,2.5,2299,7405,2023,"Inactive",455000,"2024-04-20T00:00:00.000Z","2024-05-05T00:00:00.000Z",15,NA
"1","5053-Fenwick-Ct,-Indian-Land,-SC-29720","5053 Fenwick Ct, Indian Land, SC 29720","5053 Fenwick Ct",NA,"Indian Land","SC","29720","Lancaster",34.9184,-80.8004,"Single Family",NA,4,3,2481,5663,2017,"Inactive",524000,"2024-04-26T00:00:00.000Z","2024-05-05T00:00:00.000Z",9,NA
"1","2232-Lord-Rd,-Lancaster,-SC-29720","2232 Lord Rd, Lancaster, SC 29720","2232 Lord Rd",NA,"Lancaster","SC","29720","Lancaster",34.6815,-80.7419,"Single Family",NA,3,1,1104,10672,1985,"Inactive",198000,"2023-11-08T00:00:00.000Z","2024-05-04T00:00:00.000Z",178,NA
"1","497-South-Ave,-Lancaster,-SC-29720","497 South Ave, Lancaster, SC 29720","497 South Ave",NA,"Lancaster","SC","29720","Lancaster",34.7077,-80.7753,"Single Family",NA,3,2,1254,1307,1915,"Inactive",194900,"2024-02-17T00:00:00.000Z","2024-05-04T00:00:00.000Z",77,NA
"1","517-W-Barr-St,-Lancaster,-SC-29720","517 W Barr St, Lancaster, SC 29720","517 W Barr St",NA,"Lancaster","SC","29720","Lancaster",34.7185,-80.7814,"Single Family",NA,3,3,1783,15246,1941,"Inactive",299900,"2024-04-16T00:00:00.000Z","2024-05-04T00:00:00.000Z",18,NA
"1","415-Fairfield-St,-Lancaster,-SC-29720","415 Fairfield St, Lancaster, SC 29720","415 Fairfield St",NA,"Lancaster","SC","29720","Lancaster",34.7131,-80.7535,"Single Family",NA,2,2,1045,73616,1950,"Inactive",179400,"2024-05-01T00:00:00.000Z","2024-05-04T00:00:00.000Z",3,NA
"1","3661-Travertine-Dr,-Lancaster,-SC-29720","3661 Travertine Dr, Lancaster, SC 29720","3661 Travertine Dr",NA,"Lancaster","SC","29720","Lancaster",34.7723,-80.7952,"Single Family",NA,5,3,3050,21344,2009,"Inactive",439000,"2024-02-17T00:00:00.000Z","2024-05-03T00:00:00.000Z",76,NA
"1","Portion-Of-1683-Green-Rd,-Lancaster,-SC-29720","Portion Of 1683 Green Rd, Lancaster, SC 29720","Portion Of 1683 Green Rd",NA,"Lancaster","SC","29720","Lancaster",34.5913,-80.8451,"Land",NA,NA,NA,NA,5215003,NA,"Inactive",499000,"2024-02-20T00:00:00.000Z","2024-05-03T00:00:00.000Z",73,NA
"1","1683-Green-Rd,-Lancaster,-SC-29720","1683 Green Rd, Lancaster, SC 29720","1683 Green Rd",NA,"Lancaster","SC","29720","Lancaster",34.5913,-80.8451,"Land",NA,NA,NA,NA,13792838,NA,"Inactive",1249000,"2024-02-20T00:00:00.000Z","2024-05-03T00:00:00.000Z",73,NA
"1","1807-Third-Tee-Rd,-Lancaster,-SC-29720","1807 Third Tee Rd, Lancaster, SC 29720","1807 Third Tee Rd",NA,"Lancaster","SC","29720","Lancaster",34.6809,-80.7838,"Single Family",NA,3,2,2133,36590,1973,"Inactive",405000,"2024-02-29T00:00:00.000Z","2024-05-03T00:00:00.000Z",64,NA
"1","357-Livingston-Dr,-Lancaster,-SC-29720","357 Livingston Dr, Lancaster, SC 29720","357 Livingston Dr",NA,"Lancaster","SC","29720","Lancaster",34.9293,-80.7893,"Single Family",NA,4,2.5,2614,5968,2018,"Inactive",489000,"2024-03-20T00:00:00.000Z","2024-05-03T00:00:00.000Z",44,NA
"1","612-Normandy-Rd,-Lancaster,-SC-29720","612 Normandy Rd, Lancaster, SC 29720","612 Normandy Rd",NA,"Lancaster","SC","29720","Lancaster",34.7243,-80.7793,"Single Family",NA,2,1,834,30928,1950,"Inactive",164900,"2024-04-25T00:00:00.000Z","2024-05-03T00:00:00.000Z",8,NA
"1","2755-Adage-Rd,-Lancaster,-SC-29720","2755 Adage Rd, Lancaster, SC 29720","2755 Adage Rd",NA,"Lancaster","SC","29720","Lancaster",34.7857,-80.8005,"Land",NA,NA,NA,NA,919116,NA,"Inactive",875000,"2022-12-09T00:00:00.000Z","2024-05-02T00:00:00.000Z",510,NA
"1","919-Delancey-St,-Lancaster,-SC-29720","919 Delancey St, Lancaster, SC 29720","919 Delancey St",NA,"Lancaster","SC","29720","Lancaster",34.7117,-80.7673,"Manufactured",NA,3,2,1248,7405,1997,"Inactive",184900,"2023-07-19T00:00:00.000Z","2024-05-02T00:00:00.000Z",288,NA
"1","817-Greenbriar-Dr,-Lancaster,-SC-29720","817 Greenbriar Dr, Lancaster, SC 29720","817 Greenbriar Dr",NA,"Lancaster","SC","29720","Lancaster",34.71,-80.6972,"Land",NA,3,2.5,1384,27443,NA,"Inactive",45000,"2024-02-01T00:00:00.000Z","2024-05-02T00:00:00.000Z",91,NA
"1","3018-Crenson-Dr,-Lancaster,-SC-29720","3018 Crenson Dr, Lancaster, SC 29720","3018 Crenson Dr",NA,"Lancaster","SC","29720","Lancaster",34.6774,-80.757,"Manufactured",NA,2,1,980,NA,1997,"Inactive",16499,"2024-03-04T00:00:00.000Z","2024-05-02T00:00:00.000Z",59,NA
"1","3040-Glacier-National-Way,-Lancaster,-SC-29720","3040 Glacier National Way, Lancaster, SC 29720","3040 Glacier National Way",NA,"Lancaster","SC","29720","Lancaster",34.8938,-80.8415,"Single Family",NA,3,2.5,2098,7405,2017,"Inactive",490000,"2024-04-22T00:00:00.000Z","2024-05-02T00:00:00.000Z",10,NA
"1","1807-Loggerhead-Dr,-Lancaster,-SC-29720","1807 Loggerhead Dr, Lancaster, SC 29720","1807 Loggerhead Dr",NA,"Lancaster","SC","29720","Lancaster",34.9283,-80.7878,"Single Family",NA,6,4.5,4350,6970,2021,"Inactive",745000,"2024-04-22T00:00:00.000Z","2024-05-02T00:00:00.000Z",10,NA
"1","11-58---Acres-Griffin-Rd,-Lancaster,-SC-29720","11 58 /-Acres Griffin Rd, Lancaster, SC 29720","11 58 /-Acres Griffin Rd",NA,"Lancaster","SC","29720","Lancaster",34.9027,-80.8391,"Land",NA,NA,NA,NA,504425,NA,"Inactive",220000,"2023-02-02T00:00:00.000Z","2024-05-01T00:00:00.000Z",454,NA
"1","Thompson-Rd,-Lancaster,-SC-29720","Thompson Rd, Lancaster, SC 29720","Thompson Rd",NA,"Lancaster","SC","29720","Lancaster",34.7759,-80.656,"Land",NA,NA,NA,NA,1775070,NA,"Inactive",400000,"2024-01-11T00:00:00.000Z","2024-05-01T00:00:00.000Z",111,NA
"1","1546-Rope-Ln,-Lancaster,-SC-29720","1546 Rope Ln, Lancaster, SC 29720","1546 Rope Ln",NA,"Lancaster","SC","29720","Lancaster",34.6956,-80.7948,"Land",NA,NA,NA,NA,10454,NA,"Inactive",20000,"2024-03-08T00:00:00.000Z","2024-05-01T00:00:00.000Z",54,NA
"1","1777-Potter-Rd,-Lancaster,-SC-29720","1777 Potter Rd, Lancaster, SC 29720","1777 Potter Rd",NA,"Lancaster","SC","29720","Lancaster",34.7849,-80.704,"Single Family",NA,3,1.5,1288,670824,1965,"Inactive",425900,"2024-03-14T00:00:00.000Z","2024-05-01T00:00:00.000Z",48,NA
"1","1472-Kelly-Dr,-Lancaster,-SC-29720","1472 Kelly Dr, Lancaster, SC 29720","1472 Kelly Dr",NA,"Lancaster","SC","29720","Lancaster",34.7266,-80.7387,"Single Family",NA,2,1,806,21344,1954,"Inactive",174900,"2024-03-16T00:00:00.000Z","2024-05-01T00:00:00.000Z",46,NA
"1","79032-Ridgehaven-Rd,-Lancaster,-SC-29720","79032 Ridgehaven Rd, Lancaster, SC 29720","79032 Ridgehaven Rd",NA,"Lancaster","SC","29720","Lancaster",34.9371,-80.7907,"Single Family",NA,5,3.5,3190,15246,2014,"Inactive",575000,"2024-04-25T00:00:00.000Z","2024-04-30T00:00:00.000Z",5,NA
"1","2870-Bridgewater-St,-Lancaster,-SC-29720","2870 Bridgewater St, Lancaster, SC 29720","2870 Bridgewater St",NA,"Lancaster","SC","29720","Lancaster",34.923,-80.784,"Single Family",NA,5,3.5,2952,15246,2018,"Inactive",550000,"2024-04-21T00:00:00.000Z","2024-04-29T00:00:00.000Z",8,NA
"1","1714-Old-Lynwood-Cir,-Lancaster,-SC-29720","1714 Old Lynwood Cir, Lancaster, SC 29720","1714 Old Lynwood Cir",NA,"Lancaster","SC","29720","Lancaster",34.6853,-80.7583,"Multi-Family",NA,6,3,2024,25700,1969,"Inactive",209900,"2023-08-04T00:00:00.000Z","2024-04-28T00:00:00.000Z",268,NA
"1","5036-Alston-Dr,-Lancaster,-SC-29720","5036 Alston Dr, Lancaster, SC 29720","5036 Alston Dr",NA,"Lancaster","SC","29720","Lancaster",34.9224,-80.8032,"Single Family",NA,5,3.5,3374,8712,2015,"Inactive",575000,"2024-04-25T00:00:00.000Z","2024-04-28T00:00:00.000Z",3,NA
"1","1758-Bardell-St,-Lancaster,-SC-29720","1758 Bardell St, Lancaster, SC 29720","1758 Bardell St",NA,"Lancaster","SC","29720","Lancaster",34.6855,-80.7701,"Single Family",NA,3,2,1493,18731,2001,"Inactive",320000,"2023-11-29T00:00:00.000Z","2024-04-27T00:00:00.000Z",150,NA
"1","1701-Tranquility-Blvd,-Lancaster,-SC-29720","1701 Tranquility Blvd, Lancaster, SC 29720","1701 Tranquility Blvd",NA,"Lancaster","SC","29720","Lancaster",34.8858,-80.8498,"Single Family",NA,3,3,2647,7841,2020,"Inactive",555900,"2024-04-18T00:00:00.000Z","2024-04-27T00:00:00.000Z",9,NA
"1","517-E-Arch-St,-Lancaster,-SC-29720","517 E Arch St, Lancaster, SC 29720","517 E Arch St",NA,"Lancaster","SC","29720","Lancaster",34.7204,-80.7613,"Single Family",NA,5,2.5,2000,11326,2024,"Inactive",274997,"2024-04-21T00:00:00.000Z","2024-04-27T00:00:00.000Z",6,NA
"1","40185-Crooked-Stick-Dr,-Unit-1234,-Lancaster,-SC-29720","40185 Crooked Stick Dr, Unit 1234, Lancaster, SC 29720","40185 Crooked Stick Dr","Unit 1234","Lancaster","SC","29720","Lancaster",34.6328,-80.8768,"Single Family",NA,3,2.5,1723,4008,2024,"Inactive",317900,"2024-04-25T00:00:00.000Z","2024-04-27T00:00:00.000Z",2,NA
"1","248-Fordham-Ct,-Lancaster,-SC-29720","248 Fordham Ct, Lancaster, SC 29720","248 Fordham Ct",NA,"Lancaster","SC","29720","Lancaster",34.9306,-80.7958,"Single Family",NA,2,2,1730,6970,2015,"Inactive",397000,"2023-10-24T00:00:00.000Z","2024-04-26T00:00:00.000Z",185,NA
