"zip","id","formattedAddress","addressLine1","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket","addressLine2"
"1","3024-Shannon-Rd,-Blackstock,-SC-29014","3024 Shannon Rd, Blackstock, SC 29014","3024 Shannon Rd","Blackstock","SC","29014","Chester",34.5674,-81.1298,"Single Family","Standard",3,3,2780,NA,NA,"Inactive",4895,"2025-08-24T00:00:00.000Z","2025-08-25T00:00:00.000Z",1,NA
"1","3046-Shannon-Rd,-Blackstock,-SC-29014","3046 Shannon Rd, Blackstock, SC 29014","3046 Shannon Rd","Blackstock","SC","29014","Chester",34.5638,-81.1294,"Single Family","Standard",4,2,1038,NA,2022,"Inactive",1795,"2025-08-23T00:00:00.000Z","2025-08-24T00:00:00.000Z",1,NA
"1","3046-Shannon-Rd,-Chester,-SC-29014","3046 Shannon Rd, Chester, SC 29014","3046 Shannon Rd","Chester","SC","29014","Chester",34.5638,-81.129,"Manufactured",NA,4,2,NA,108900,2022,"Inactive",1695,"2023-04-25T00:00:00.000Z","2023-05-24T00:00:00.000Z",29,NA
"1","153-155-157-W-End-St,-Chester,-SC-29706","153-155-157 W End St, Chester, SC 29706","153-155-157 W End St","Chester","SC","29706","Chester",34.7022,-81.2207,"Apartment","Standard",2,1.5,838,NA,1970,"Active",895,"2024-05-10T00:00:00.000Z","list()",573,NA
"1","200-York-St,-Apt-G2,-Chester,-SC-29706","200 York St, Apt G2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7177,-81.2074,"Apartment","Standard",2,1,750,NA,1960,"Active",825,"2025-11-20T00:00:00.000Z","list()",14,"Apt G2"
"1","200-York-St,-Apt-F2,-Chester,-SC-29706","200 York St, Apt F2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7173,-81.2075,"Apartment","Standard",2,1,750,NA,1960,"Active",825,"2025-11-20T00:00:00.000Z","list()",14,"Apt F2"
"1","152-Gregg-St,-Unit-B,-Chester,-SC-29706","152 Gregg St, Unit B, Chester, SC 29706","152 Gregg St","Chester","SC","29706","Chester",34.7166,-81.2053,"Townhouse","Standard",2,1.5,923,NA,NA,"Active",1350,"2025-11-13T00:00:00.000Z","list()",21,"Unit B"
"1","120-Main-St,-Chester,-SC-29706","120 Main St, Chester, SC 29706","120 Main St","Chester","SC","29706","Chester",34.7054,-81.214,"Apartment","Standard",1,1,700,NA,NA,"Active",772,"2025-02-27T00:00:00.000Z","list()",280,NA
"1","200-York-St,-Apt-G4,-Chester,-SC-29706","200 York St, Apt G4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7179,-81.2074,"Apartment","Standard",2,1,750,NA,1960,"Active",825,"2025-11-20T00:00:00.000Z","list()",14,"Apt G4"
"1","107-Pine-St,-Chester,-SC-29706","107 Pine St, Chester, SC 29706","107 Pine St","Chester","SC","29706","Chester",34.71,-81.2115,"Single Family","Standard",3,2,1900,21780,1921,"Active",1395,"2025-12-03T00:00:00.000Z","list()",1,NA
"1","113-Mill-St,-Chester,-SC-29706","113 Mill St, Chester, SC 29706","113 Mill St","Chester","SC","29706","Chester",34.7075,-81.2202,"Apartment","Standard",2,1,700,NA,NA,"Active",850,"2025-12-03T00:00:00.000Z","list()",1,NA
"1","1684-Fire-Tower-Rd,-Chester,-SC-29706","1684 Fire Tower Rd, Chester, SC 29706","1684 Fire Tower Rd","Chester","SC","29706","Chester",34.6478,-81.1203,"Single Family","Standard",3,2,1550,NA,NA,"Active",1900,"2025-12-03T00:00:00.000Z","list()",1,NA
"1","106-Brawley-St,-Chester,-SC-29706","106 Brawley St, Chester, SC 29706","106 Brawley St","Chester","SC","29706","Chester",34.7127,-81.2049,"Single Family","Standard",3,1,NA,NA,NA,"Active",1350,"2025-11-18T00:00:00.000Z","list()",14,NA
"1","100-102-104-Hemphill-Ave,-Chester,-SC-29706","100-102-104 Hemphill Ave, Chester, SC 29706","100-102-104 Hemphill Ave","Chester","SC","29706","Chester",34.7111,-81.2121,"Apartment","Standard",2,1,825,NA,1994,"Inactive",895,"2025-05-06T00:00:00.000Z","2025-11-19T00:00:00.000Z",197,NA
"1","112-Hemphill-Ave,-Chester,-SC-29706","112 Hemphill Ave, Chester, SC 29706","112 Hemphill Ave","Chester","SC","29706","Chester",34.7122,-81.211,"Apartment","Standard",2,1,825,NA,1994,"Inactive",795,"2024-12-17T00:00:00.000Z","2025-11-19T00:00:00.000Z",337,NA
"1","113-Brawley-St,-Chester,-SC-29706","113 Brawley St, Chester, SC 29706","113 Brawley St","Chester","SC","29706","Chester",34.714,-81.205,"Single Family","Standard",3,1,1738,22651,1960,"Inactive",1800,"2025-11-03T00:00:00.000Z","2025-11-15T00:00:00.000Z",12,NA
"1","200-York-St,-Apt-A1,-Chester,-SC-29706","200 York St, Apt A1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7168,-81.2064,"Condo","Standard",2,1,750,NA,NA,"Inactive",825,"2025-11-12T00:00:00.000Z","2025-11-13T00:00:00.000Z",1,"Apt A1"
"1","200-York-St,-Apt-R2,-Chester,-SC-29706","200 York St, Apt R2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7176,-81.2069,"Condo","Standard",2,1,750,NA,NA,"Inactive",825,"2025-11-04T00:00:00.000Z","2025-11-05T00:00:00.000Z",1,"Apt R2"
"1","200-York-St,-Apt-K2,-Chester,-SC-29706","200 York St, Apt K2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7185,-81.2067,"Condo","Standard",2,1,750,NA,NA,"Inactive",825,"2025-10-23T00:00:00.000Z","2025-10-24T00:00:00.000Z",1,"Apt K2"
"1","102-Juliet-St,-Chester,-SC-29706","102 Juliet St, Chester, SC 29706","102 Juliet St","Chester","SC","29706","Chester",34.7095,-81.2143,"Single Family","Standard",2,1,800,NA,NA,"Inactive",1095,"2025-10-22T00:00:00.000Z","2025-10-23T00:00:00.000Z",1,NA
"1","200-York-St,-Apt-C3,-Chester,-SC-29706","200 York St, Apt C3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7167,-81.2072,"Condo","Standard",2,1,750,NA,NA,"Inactive",825,"2025-10-17T00:00:00.000Z","2025-10-18T00:00:00.000Z",1,"Apt C3"
"1","116-Church-St,-Apt-4,-Chester,-SC-29706","116 Church St, Apt 4, Chester, SC 29706","116 Church St","Chester","SC","29706","Chester",34.7035,-81.2108,"Apartment","Standard",1,1,700,NA,NA,"Inactive",1200,"2024-10-29T00:00:00.000Z","2025-10-04T00:00:00.000Z",340,"Apt 4"
"1","103-Culp-St,-Chester,-SC-29706","103 Culp St, Chester, SC 29706","103 Culp St","Chester","SC","29706","Chester",34.7072,-81.2104,"Single Family","Standard",2,1,913,2526,NA,"Inactive",1125,"2025-07-30T00:00:00.000Z","2025-09-20T00:00:00.000Z",52,NA
"1","200-York-St,-Apt-L4,-Chester,-SC-29706","200 York St, Apt L4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7186,-81.2061,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-07-28T00:00:00.000Z","2025-09-19T00:00:00.000Z",53,"Apt L4"
"1","116-Church-St,-Apt-2,-Chester,-SC-29706","116 Church St, Apt 2, Chester, SC 29706","116 Church St","Chester","SC","29706","Chester",34.7035,-81.2108,"Apartment","Standard",1,1,600,15682,NA,"Inactive",1200,"2025-07-21T00:00:00.000Z","2025-09-13T00:00:00.000Z",54,"Apt 2"
"1","134-Saluda-St,-Unit-A,-Chester,-SC-29706","134 Saluda St, Unit A, Chester, SC 29706","134 Saluda St","Chester","SC","29706","Chester",34.7093,-81.2089,"Single Family","Standard",2,1.5,NA,24394,NA,"Inactive",1100,"2025-08-01T00:00:00.000Z","2025-09-11T00:00:00.000Z",41,"Unit A"
"1","200-York-St,-Apt-S5,-Chester,-SC-29706","200 York St, Apt S5, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.718,-81.2065,"Single Family","Standard",2,1,750,NA,NA,"Inactive",825,"2025-04-01T00:00:00.000Z","2025-09-05T00:00:00.000Z",157,"Apt S5"
"1","200-York-St,-Apt-K4,-Chester,-SC-29706","200 York St, Apt K4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7184,-81.2065,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-07-28T00:00:00.000Z","2025-08-30T00:00:00.000Z",33,"Apt K4"
"1","116-Church-St,-Apt-3,-Chester,-SC-29706","116 Church St, Apt 3, Chester, SC 29706","116 Church St","Chester","SC","29706","Chester",34.7035,-81.2108,"Apartment","Standard",1,1,700,15682,NA,"Inactive",1400,"2024-08-30T00:00:00.000Z","2025-08-08T00:00:00.000Z",343,"Apt 3"
"1","536-Devine-St,-Chester,-SC-29706","536 Devine St, Chester, SC 29706","536 Devine St","Chester","SC","29706","Chester",34.707,-81.2384,"Single Family","Standard",3,1,1320,NA,NA,"Inactive",1275,"2025-07-08T00:00:00.000Z","2025-08-08T00:00:00.000Z",31,NA
"1","515-Richards-Rd,-Chester,-SC-29706","515 Richards Rd, Chester, SC 29706","515 Richards Rd","Chester","SC","29706","Chester",34.7102,-81.186,"Single Family","Standard",3,1,1278,12632,NA,"Inactive",1700,"2025-07-17T00:00:00.000Z","2025-08-06T00:00:00.000Z",20,NA
"1","200-York-St,-Apt-D4,-Chester,-SC-29706","200 York St, Apt D4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7167,-81.2077,"Single Family","Standard",2,1,750,NA,1960,"Inactive",825,"2025-06-23T00:00:00.000Z","2025-07-31T00:00:00.000Z",38,"Apt D4"
"1","200-York-St,-Apt-D2,-Chester,-SC-29706","200 York St, Apt D2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7166,-81.2076,"Single Family","Standard",2,1,750,NA,NA,"Inactive",825,"2025-06-23T00:00:00.000Z","2025-07-31T00:00:00.000Z",38,"Apt D2"
"1","200-York-St,-Apt-S1,-Chester,-SC-29706","200 York St, Apt S1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7179,-81.2068,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-07-07T00:00:00.000Z","2025-07-31T00:00:00.000Z",24,"Apt S1"
"1","200-York-St,-Apt-O2,-Chester,-SC-29706","200 York St, Apt O2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7174,-81.2065,"Single Family","Standard",2,1,750,NA,NA,"Inactive",825,"2025-06-23T00:00:00.000Z","2025-07-23T00:00:00.000Z",30,"Apt O2"
"1","200-York-St,-Apt-M3,-Chester,-SC-29706","200 York St, Apt M3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7178,-81.2061,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-06-05T00:00:00.000Z","2025-07-09T00:00:00.000Z",34,"Apt M3"
"1","200-York-St,-Apt-M4,-Chester,-SC-29706","200 York St, Apt M4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7178,-81.2061,"Single Family","Standard",2,1,750,NA,NA,"Inactive",825,"2025-03-05T00:00:00.000Z","2025-06-11T00:00:00.000Z",98,"Apt M4"
"1","641-Stamie-Dr,-Chester,-SC-29706","641 Stamie Dr, Chester, SC 29706","641 Stamie Dr","Chester","SC","29706","Chester",34.6823,-81.1873,"Single Family","Standard",3,1.5,1580,NA,NA,"Inactive",1499,"2025-05-30T00:00:00.000Z","2025-05-31T00:00:00.000Z",1,NA
"1","200-York-St,-Apt-R1,-Chester,-SC-29706","200 York St, Apt R1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7175,-81.207,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-04-01T00:00:00.000Z","2025-05-23T00:00:00.000Z",52,"Apt R1"
"1","200-York-St,-Apt-H1,-Chester,-SC-29706","200 York St, Apt H1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7181,-81.2073,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-04-01T00:00:00.000Z","2025-05-17T00:00:00.000Z",46,"Apt H1"
"1","130-Ella-St,-Unit-5,-Chester,-SC-29706","130 Ella St, Unit 5, Chester, SC 29706","130 Ella St","Chester","SC","29706","Chester",34.6965,-81.2114,"Single Family","Standard",0,1,350,NA,NA,"Inactive",1150,"2024-12-20T00:00:00.000Z","2025-05-11T00:00:00.000Z",142,"Unit 5"
"1","100-White-Oak-St,-Chester,-SC-29706","100 White Oak St, Chester, SC 29706","100 White Oak St","Chester","SC","29706","Chester",34.7057,-81.2022,"Single Family","Standard",3,2,1438,10019,1947,"Inactive",1500,"2025-03-19T00:00:00.000Z","2025-05-04T00:00:00.000Z",46,NA
"1","114-Gaston-St,-Chester,-SC-29706","114 Gaston St, Chester, SC 29706","114 Gaston St","Chester","SC","29706","Chester",34.7137,-81.2107,"Single Family","Standard",3,2,768,NA,NA,"Inactive",1350,"2025-05-01T00:00:00.000Z","2025-05-02T00:00:00.000Z",1,NA
"1","2261-Wooten-Rd,-Chester,-SC-29706","2261 Wooten Rd, Chester, SC 29706","2261 Wooten Rd","Chester","SC","29706","Chester",34.8004,-81.1113,"Single Family","Standard",4,3.5,2976,NA,NA,"Inactive",3000,"2025-04-29T00:00:00.000Z","2025-04-30T00:00:00.000Z",1,NA
"1","152-Gregg-St-Ext,-Chester,-SC-29706","152 Gregg St Ext, Chester, SC 29706","152 Gregg St Ext","Chester","SC","29706","Chester",34.7166,-81.2054,"Townhouse","New Construction",2,2,924,NA,2024,"Inactive",1300,"2025-03-26T00:00:00.000Z","2025-04-25T00:00:00.000Z",30,NA
"1","200-York-St,-Apt-L3,-Chester,-SC-29706","200 York St, Apt L3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7186,-81.2061,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-04-01T00:00:00.000Z","2025-04-10T00:00:00.000Z",9,"Apt L3"
"1","200-York-St,-Apt-K6,-Chester,-SC-29706","200 York St, Apt K6, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7183,-81.2063,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-02-14T00:00:00.000Z","2025-03-21T00:00:00.000Z",35,"Apt K6"
"1","571-State-Rd,-210,-Chester,-SC-29706","571 State Rd, 210, Chester, SC 29706","571 State Rd","Chester","SC","29706","Chester",34.7143,-81.1948,"Single Family","Standard",2,1,1120,NA,NA,"Inactive",1200,"2025-01-28T00:00:00.000Z","2025-03-20T00:00:00.000Z",51,"210"
"1","200-York-St,-Apt-L2,-Chester,-SC-29706","200 York St, Apt L2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7185,-81.2062,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-03-04T00:00:00.000Z","2025-03-15T00:00:00.000Z",11,"Apt L2"
"1","200-York-St,-Apt-C1,-Chester,-SC-29706","200 York St, Apt C1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7168,-81.2071,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-02-19T00:00:00.000Z","2025-03-07T00:00:00.000Z",16,"Apt C1"
"1","612-Ballard-St,-Chester,-SC-29706","612 Ballard St, Chester, SC 29706","612 Ballard St","Chester","SC","29706","Chester",34.7221,-81.1899,"Single Family","Standard",2,1,1323,NA,NA,"Inactive",1300,"2025-03-04T00:00:00.000Z","2025-03-05T00:00:00.000Z",1,NA
"1","200-York-St,-Apt-M1,-Chester,-SC-29706","200 York St, Apt M1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7179,-81.2063,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-02-19T00:00:00.000Z","2025-03-04T00:00:00.000Z",13,"Apt M1"
"1","549-5th-St,-Chester,-SC-29706","549 5th St, Chester, SC 29706","549 5th St","Chester","SC","29706","Chester",34.7174,-81.1944,"Single Family","Standard",2,1,1020,NA,NA,"Inactive",1175,"2024-12-19T00:00:00.000Z","2025-03-03T00:00:00.000Z",74,NA
"1","150-Gregg-Street-Ext,-Chester,-SC-29706","150 Gregg Street Ext, Chester, SC 29706","150 Gregg Street Ext","Chester","SC","29706","Chester",34.7165,-81.2055,"Townhouse","New Construction",2,1.5,923,740520,2024,"Inactive",1250,"2025-01-28T00:00:00.000Z","2025-03-02T00:00:00.000Z",33,NA
"1","150-Gregg-Street-Ext,-Unit-B,-Chester,-SC-29706","150 Gregg Street Ext, Unit B, Chester, SC 29706","150 Gregg Street Ext","Chester","SC","29706","Chester",34.7171,-81.2051,"Townhouse","New Construction",2,1.5,923,740520,2024,"Inactive",1250,"2025-01-28T00:00:00.000Z","2025-02-26T00:00:00.000Z",29,"Unit B"
"1","200-York-St,-Apt-E4,-Chester,-SC-29706","200 York St, Apt E4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.717,-81.2075,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-02-14T00:00:00.000Z","2025-02-20T00:00:00.000Z",6,"Apt E4"
"1","200-York-St,-Apt-L1,-Chester,-SC-29706","200 York St, Apt L1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7184,-81.2062,"Single Family","Standard",2,1,750,NA,NA,"Inactive",825,"2025-02-03T00:00:00.000Z","2025-02-20T00:00:00.000Z",17,"Apt L1"
"1","200-York-St,-Apt-B1,-Chester,-SC-29706","200 York St, Apt B1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7169,-81.2067,"Apartment","Standard",2,1,750,NA,NA,"Inactive",825,"2025-01-08T00:00:00.000Z","2025-02-15T00:00:00.000Z",38,"Apt B1"
"1","114-Gaston-St,-Unit-Home,-Chester,-SC-29706","114 Gaston St, Unit Home, Chester, SC 29706","114 Gaston St","Chester","SC","29706","Chester",34.7137,-81.2107,"Single Family","Standard",3,1,1000,NA,NA,"Inactive",1450,"2022-07-22T00:00:00.000Z","2025-02-07T00:00:00.000Z",931,"Unit Home"
"1","150-Gregg-St,-Unit-B,-Chester,-SC-29706","150 Gregg St, Unit B, Chester, SC 29706","150 Gregg St","Chester","SC","29706","Chester",34.7171,-81.2051,"Townhouse","New Construction",2,1.5,923,740520,2024,"Inactive",1250,"2025-01-28T00:00:00.000Z","2025-02-06T00:00:00.000Z",9,"Unit B"
"1","107-Nichols-St,-Chester,-SC-29706","107 Nichols St, Chester, SC 29706","107 Nichols St","Chester","SC","29706","Chester",34.7081,-81.2085,"Single Family","Standard",2,1,1205,16117,NA,"Inactive",850,"2025-01-16T00:00:00.000Z","2025-01-30T00:00:00.000Z",14,NA
"1","130-Ella-St,-Chester,-SC-29706","130 Ella St, Chester, SC 29706","130 Ella St","Chester","SC","29706","Chester",34.6965,-81.2114,"Single Family","Standard",1,1,NA,NA,NA,"Inactive",1100,"2025-01-25T00:00:00.000Z","2025-01-27T00:00:00.000Z",2,NA
"1","111-Saluda-St,-Apt-T1,-Chester,-SC-29706","111 Saluda St, Apt T1, Chester, SC 29706","111 Saluda St","Chester","SC","29706","Chester",34.7072,-81.2109,"Townhouse","Standard",2,1,750,NA,NA,"Inactive",950,"2025-01-24T00:00:00.000Z","2025-01-25T00:00:00.000Z",1,"Apt T1"
"1","130-Ella-St,-Unit-4,-Chester,-SC-29706","130 Ella St, Unit 4, Chester, SC 29706","130 Ella St","Chester","SC","29706","Chester",34.6965,-81.2114,"Single Family","Standard",1,1,300,NA,NA,"Inactive",950,"2024-12-20T00:00:00.000Z","2025-01-07T00:00:00.000Z",18,"Unit 4"
"1","200-York-St,-Apt-G1,-Chester,-SC-29706","200 York St, Apt G1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7176,-81.2075,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",795,"2024-12-14T00:00:00.000Z","2024-12-15T00:00:00.000Z",1,"Apt G1"
"1","200-York-St,-Apt-F4,-Chester,-SC-29706","200 York St, Apt F4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7174,-81.2075,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",795,"2024-12-14T00:00:00.000Z","2024-12-15T00:00:00.000Z",1,"Apt F4"
"1","103-Walker-St,-Chester,-SC-29706","103 Walker St, Chester, SC 29706","103 Walker St","Chester","SC","29706","Chester",34.7072,-81.2152,"Single Family","Standard",2,1,1029,NA,NA,"Inactive",1250,"2024-12-14T00:00:00.000Z","2024-12-15T00:00:00.000Z",1,NA
"1","200-York-St,-Chester,-SC-29706","200 York St, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7176,-81.2069,"Apartment","Standard",2,1,750,NA,NA,"Inactive",795,"2024-12-03T00:00:00.000Z","2024-12-06T00:00:00.000Z",3,NA
"1","572-2nd-St,-Chester,-SC-29706","572 2nd St, Chester, SC 29706","572 2nd St","Chester","SC","29706","Chester",34.7144,-81.1943,"Single Family","Standard",2,1,1183,NA,NA,"Inactive",1100,"2024-11-28T00:00:00.000Z","2024-11-29T00:00:00.000Z",1,NA
"1","200-York-St,-Apt-D3,-Chester,-SC-29706","200 York St, Apt D3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7166,-81.2076,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",795,"2024-10-31T00:00:00.000Z","2024-11-01T00:00:00.000Z",1,"Apt D3"
"1","200-York-St,-Apt-Q1,-Chester,-SC-29706","200 York St, Apt Q1, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7173,-81.2069,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",825,"2024-10-11T00:00:00.000Z","2024-10-12T00:00:00.000Z",1,"Apt Q1"
"1","200-York-St,-Apt-B3,-Chester,-SC-29706","200 York St, Apt B3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7169,-81.2069,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",825,"2024-09-13T00:00:00.000Z","2024-09-14T00:00:00.000Z",1,"Apt B3"
"1","961-Pine-Ridge-Rd,-Chester,-SC-29706","961 Pine Ridge Rd, Chester, SC 29706","961 Pine Ridge Rd","Chester","SC","29706","Chester",34.7111,-81.2467,"Single Family","Standard",3,2.5,1300,24829,2022,"Inactive",1850,"2024-08-08T00:00:00.000Z","2024-08-30T00:00:00.000Z",22,NA
"1","200-York-St,-Apt-P4,-Chester,-SC-29706","200 York St, Apt P4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7172,-81.2067,"Multi-Family","Standard",2,1,750,NA,NA,"Inactive",795,"2024-08-27T00:00:00.000Z","2024-08-28T00:00:00.000Z",1,"Apt P4"
"1","114-Brawley-St,-Chester,-SC-29706","114 Brawley St, Chester, SC 29706","114 Brawley St","Chester","SC","29706","Chester",34.7133,-81.2054,"Single Family","Standard",3,2,1780,12632,1922,"Inactive",1695,"2024-07-05T00:00:00.000Z","2024-08-15T00:00:00.000Z",41,NA
"1","107-Pine-St,-Unit-A,-Chester,-SC-29706","107 Pine St, Unit A, Chester, SC 29706","107 Pine St","Chester","SC","29706","Chester",34.7099,-81.2116,"Condo","Standard",1,1,700,NA,1921,"Inactive",895,"2023-07-19T00:00:00.000Z","2024-08-06T00:00:00.000Z",384,"Unit A"
"1","200-York-St,-Apt-S4,-Chester,-SC-29706","200 York St, Apt S4, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.718,-81.2066,"Multi-Family",NA,2,1,750,NA,NA,"Inactive",795,"2024-06-15T00:00:00.000Z","2024-07-26T00:00:00.000Z",41,"Apt S4"
"1","157-Walnut-St,-Chester,-SC-29706","157 Walnut St, Chester, SC 29706","157 Walnut St","Chester","SC","29706","Chester",34.7105,-81.208,"Single Family",NA,5,3,2300,NA,NA,"Inactive",2000,"2024-05-17T00:00:00.000Z","2024-07-25T00:00:00.000Z",69,NA
"1","779-Lowrys-Hwy,-Chester,-SC-29706","779 Lowrys Hwy, Chester, SC 29706","779 Lowrys Hwy","Chester","SC","29706","Chester",34.7142,-81.242,"Single Family",NA,3,2,1500,NA,NA,"Inactive",1550,"2022-05-25T00:00:00.000Z","2024-07-23T00:00:00.000Z",790,NA
"1","145-Lancaster-St,-Chester,-SC-29706","145 Lancaster St, Chester, SC 29706","145 Lancaster St","Chester","SC","29706","Chester",34.7048,-81.1993,"Single Family",NA,5,2,3016,36198,NA,"Inactive",1995,"2024-04-10T00:00:00.000Z","2024-07-19T00:00:00.000Z",100,NA
"1","200-York-St,-Apt-O6,-Chester,-SC-29706","200 York St, Apt O6, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7172,-81.2063,"Multi-Family",NA,2,1,750,NA,NA,"Inactive",795,"2024-07-11T00:00:00.000Z","2024-07-12T00:00:00.000Z",1,"Apt O6"
"1","200-York-St,-Apt-P3,-Chester,-SC-29706","200 York St, Apt P3, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7172,-81.2066,"Multi-Family",NA,2,1,750,NA,NA,"Inactive",795,"2024-06-15T00:00:00.000Z","2024-07-11T00:00:00.000Z",26,"Apt P3"
"1","2641-Armenia-Rd,-Chester,-SC-29706","2641 Armenia Rd, Chester, SC 29706","2641 Armenia Rd","Chester","SC","29706","Chester",34.7639,-81.2975,"Single Family",NA,3,2,1195,47045,1983,"Inactive",1495,"2024-02-27T00:00:00.000Z","2024-07-09T00:00:00.000Z",133,NA
"1","200-York-St,-Apt-E2,-Chester,-SC-29706","200 York St, Apt E2, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7169,-81.2077,"Multi-Family",NA,2,1,750,NA,NA,"Inactive",795,"2024-06-15T00:00:00.000Z","2024-06-20T00:00:00.000Z",5,"Apt E2"
"1","107-Pine-St,-Unit-B,-Chester,-SC-29706","107 Pine St, Unit B, Chester, SC 29706","107 Pine St","Chester","SC","29706","Chester",34.7099,-81.2116,"Condo",NA,1,1,700,435,1921,"Inactive",850,"2023-06-10T00:00:00.000Z","2024-06-09T00:00:00.000Z",365,"Unit B"
"1","2925-Chase-Run,-Chester,-SC-29706","2925 Chase Run, Chester, SC 29706","2925 Chase Run","Chester","SC","29706","Chester",34.7257,-81.1946,"Single Family",NA,1,1,NA,NA,NA,"Inactive",600,"2024-05-30T00:00:00.000Z","2024-06-03T00:00:00.000Z",4,NA
"1","556-6th-St,-Chester,-SC-29706","556 6th St, Chester, SC 29706","556 6th St","Chester","SC","29706","Chester",34.7163,-81.1921,"Single Family",NA,2,1,840,NA,NA,"Inactive",1150,"2024-05-03T00:00:00.000Z","2024-05-27T00:00:00.000Z",24,NA
"1","1668-Fire-Tower-Rd,-Chester,-SC-29706","1668 Fire Tower Rd, Chester, SC 29706","1668 Fire Tower Rd","Chester","SC","29706","Chester",34.648,-81.1198,"Single Family",NA,3,2,1373,NA,NA,"Inactive",1500,"2023-05-20T00:00:00.000Z","2024-05-19T00:00:00.000Z",365,NA
"1","200-York-St,-Apt-M6,-Chester,-SC-29706","200 York St, Apt M6, Chester, SC 29706","200 York St","Chester","SC","29706","Chester",34.7177,-81.2064,"Multi-Family",NA,2,1,750,NA,1960,"Inactive",795,"2024-04-19T00:00:00.000Z","2024-05-10T00:00:00.000Z",21,"Apt M6"
"1","107B-Pine-St,-Unit-B,-Chester,-SC-29706","107B Pine St, Unit B, Chester, SC 29706","107B Pine St","Chester","SC","29706","Chester",34.7099,-81.2116,"Apartment",NA,1,1,NA,11326,1921,"Inactive",895,"2023-11-28T00:00:00.000Z","2024-05-08T00:00:00.000Z",162,"Unit B"
"1","107A-Pine-Street-Ext,-Chester,-SC-29706","107A Pine Street Ext, Chester, SC 29706","107A Pine Street Ext","Chester","SC","29706","Chester",34.7099,-81.2116,"Apartment",NA,1,1,NA,11326,NA,"Inactive",995,"2024-02-20T00:00:00.000Z","2024-05-08T00:00:00.000Z",78,NA
